,home_team_api_id,away_team_api_id,home_team_mean_rating,away_team_mean_rating,home_top_players,away_top_players,AVG_bet_H,AVG_bet_A_D,h_5_games_pts,a_5_games_pts,h_only_10_games_pts,a_only_10_games_pts,final_result
6577,8533,8686,76.31818181818181,78.04545454545455,0,1,3.366666666666667,1.54375,5,4,15,10,0
6578,8543,8551,76.77272727272727,72.0909090909091,1,0,1.5416666666666667,1.7395833333333333,4,7,21,8,0
6579,9880,8600,71.0909090909091,77.5909090909091,0,2,5.066666666666666,1.8187499999999999,2,7,4,9,0
6580,8686,8530,78.5,74.54545454545455,3,0,1.63,1.375,5,4,18,9,0
6581,6269,9880,69.72727272727273,73.63636363636364,0,0,1.9999999999999998,1.6833333333333333,4,2,9,5,1
6582,8540,8533,76.72727272727273,75.5909090909091,2,0,2.0516666666666663,1.4020833333333333,3,3,14,11,0
6583,9888,8535,72.13636363636364,76.31818181818181,0,1,1.9833333333333334,1.40625,5,6,12,11,0
6585,8529,9885,77.86363636363636,83.36363636363636,1,10,10.916666666666666,1.4220833333333331,4,13,18,20,0
6586,8524,8543,76.0,77.04545454545455,2,0,2.391666666666667,5.095833333333333,9,2,15,3,0
6587,8636,8564,83.04545454545455,82.0,10,8,3.5416666666666674,1.6416666666666668,10,13,20,25,1
6588,9857,9875,73.68181818181819,80.68181818181819,1,5,5.2749999999999995,1.64375,11,10,15,16,1
6589,8551,10167,71.18181818181819,75.22727272727273,0,1,2.3883333333333336,1.6937499999999999,5,15,15,10,0
6590,9885,8524,80.04545454545455,75.4090909090909,4,2,1.3016666666666667,2.9949999999999997,13,6,22,10,1
6591,10167,9857,76.04545454545455,74.86363636363636,2,2,1.875,2.6075,15,11,18,12,1
6592,8535,8529,74.5909090909091,75.68181818181819,0,1,2.033333333333333,1.53125,8,4,13,5,0
6593,8543,8636,77.22727272727273,81.68181818181819,1,9,2.7716666666666665,1.4241666666666666,5,10,22,14,1
6594,8533,9888,73.95454545454545,72.22727272727273,0,0,2.291666666666667,2.2791666666666663,4,2,15,14,1
6595,8564,6269,80.5,69.0909090909091,5,0,1.2816666666666667,1.7270833333333335,10,7,18,8,1
6596,10233,8540,76.81818181818181,74.22727272727273,1,1,2.0083333333333333,1.6291666666666667,4,3,17,7,1
6598,9875,8551,80.95454545454545,71.18181818181819,5,0,1.3350000000000002,2.1458333333333335,10,5,20,9,1
6599,8530,8600,75.0,78.27272727272727,0,3,3.875,3.8958333333333335,5,7,18,9,0
6601,8533,9875,74.5,77.4090909090909,0,1,3.7499999999999996,1.33625,0,3,0,0,1
6603,10233,8530,77.31818181818181,74.5,0,1,1.7866666666666664,2.9125,4,1,1,0,1
6604,9885,9857,82.27272727272727,75.27272727272727,7,1,1.3866666666666667,1.45625,6,0,3,0,0
6605,9888,8524,72.5,74.22727272727273,0,0,2.4833333333333334,1.6041666666666667,3,4,0,1,0
6606,8564,8600,82.18181818181819,78.0,8,3,1.6866666666666665,1.8908333333333334,1,6,1,3,0
6607,6269,8636,70.5909090909091,82.9090909090909,0,8,5.608333333333333,1.7770833333333333,0,1,0,0,1
6608,8540,8529,76.0909090909091,76.45454545454545,1,1,1.8966666666666665,2.74625,3,6,3,3,1
6609,8686,8551,78.9090909090909,70.13636363636364,3,0,1.5516666666666667,1.5979166666666667,1,1,0,1,0
6610,8524,6269,74.5909090909091,70.5909090909091,0,0,1.8050000000000004,1.4216666666666669,7,3,3,0,1
6611,9857,8636,75.4090909090909,82.5909090909091,2,8,3.9883333333333333,2.92625,1,1,0,0,0
6612,8529,8600,76.45454545454545,78.45454545454545,1,3,2.5166666666666666,1.5012499999999998,6,7,3,4,0
6613,8530,9885,73.9090909090909,82.27272727272727,1,9,4.076666666666667,1.32875,1,7,1,3,0
6614,8533,10233,74.4090909090909,77.31818181818181,0,0,2.5416666666666665,1.5270833333333336,3,7,3,3,1
6615,8543,8540,79.27272727272727,76.04545454545455,5,1,1.8416666666666668,3.8541666666666665,1,6,0,0,0
6616,8564,9880,80.31818181818181,74.13636363636364,5,0,1.3266666666666669,2.545,2,0,2,0,1
6617,9875,8535,80.77272727272727,78.54545454545455,5,4,1.751666666666667,1.839583333333333,3,3,3,0,0
6618,10167,8686,75.86363636363636,78.04545454545455,1,3,2.9583333333333335,1.405,3,2,3,1,0
6619,8551,9888,71.45454545454545,72.95454545454545,0,0,1.9766666666666666,1.8916666666666666,2,3,0,3,1
6621,8535,8543,78.4090909090909,79.13636363636364,4,5,2.0749999999999997,2.814583333333333,4,2,3,1,0
6622,8636,9875,83.22727272727273,80.5,9,4,1.9833333333333332,2.5312500000000004,4,4,1,0,0
6623,9885,8564,82.9090909090909,81.9090909090909,9,7,2.43,1.633333333333333,8,5,4,0,1
6624,9888,8529,71.54545454545455,76.54545454545455,0,1,2.595,1.4133333333333333,3,7,0,3,0
6626,8540,8551,77.0,70.4090909090909,3,0,1.9033333333333333,1.4908333333333335,7,5,6,2,1
6627,10167,10233,74.95454545454545,77.5,1,0,2.45,1.3770833333333334,3,7,3,3,1
6628,8686,8524,78.13636363636364,74.72727272727273,4,0,1.6916666666666667,1.785416666666667,5,10,1,4,1
6629,8600,9857,77.68181818181819,74.36363636363636,3,1,1.5766666666666669,1.8020833333333333,8,1,3,1,1
6630,8524,8600,74.54545454545455,77.86363636363636,0,3,2.6199999999999997,1.3666666666666665,10,11,6,5,0
6631,8529,8551,76.54545454545455,69.63636363636364,1,0,1.9433333333333334,1.3833333333333335,10,5,4,2,0
6632,8530,8636,74.27272727272727,81.86363636363636,1,7,3.5749999999999997,1.3095833333333333,2,4,2,3,1
6634,8533,9885,74.0,82.9090909090909,0,9,3.8499999999999996,3.266666666666666,6,11,6,4,0
6635,10233,9888,77.9090909090909,72.54545454545455,0,0,1.5750000000000002,1.3708333333333336,7,3,4,3,0
6636,8543,8686,79.4090909090909,79.45454545454545,5,5,2.5533333333333332,1.6258333333333332,5,8,1,4,1
6637,8564,8540,82.68181818181819,76.77272727272727,9,3,1.5216666666666667,1.831666666666667,5,10,5,1,1
6638,9875,10167,81.27272727272727,74.95454545454545,5,1,1.5133333333333334,2.095833333333333,7,6,4,0,0
6640,9857,8543,73.63636363636364,79.18181818181819,2,5,3.5000000000000004,2.0229166666666667,1,8,0,4,0
6641,8529,9875,76.45454545454545,79.5909090909091,1,3,2.8683333333333336,3.352083333333333,8,7,5,3,0
6643,8636,8533,83.63636363636364,75.04545454545455,9,0,1.54,1.4291666666666665,4,7,1,0,1
6644,9885,10233,81.9090909090909,77.0,8,0,1.6166666666666665,1.7791666666666668,9,7,7,3,0
6645,9888,8564,71.95454545454545,81.4090909090909,0,7,6.55,1.5633333333333335,4,7,0,0,0
6646,10167,8524,74.95454545454545,74.68181818181819,1,0,2.091666666666667,6.697916666666667,9,10,6,4,0
6647,8686,8540,79.77272727272727,76.27272727272727,3,1,1.7183333333333335,1.7270833333333335,8,7,4,1,1
6649,8600,6269,78.04545454545455,69.36363636363636,3,0,1.4433333333333331,1.5958333333333332,9,3,6,0,1
6650,8524,8636,74.68181818181819,83.13636363636364,0,8,3.2249999999999996,1.40625,10,6,7,3,0
6652,8533,9857,74.04545454545455,75.13636363636364,0,2,1.8016666666666667,1.3358333333333334,7,1,7,1,0
6653,10233,8686,77.0,79.31818181818181,0,3,2.6,1.7437500000000001,5,10,5,4,1
6654,9885,8535,82.27272727272727,77.81818181818181,8,3,1.6966666666666665,1.4258333333333333,7,4,8,1,1
6655,8543,8530,77.63636363636364,73.4090909090909,3,0,1.678333333333333,1.5383333333333333,10,5,4,0,0
6656,8564,10167,81.5909090909091,74.81818181818181,7,1,1.3433333333333335,1.3541666666666667,10,9,8,3,1
6657,9875,8600,81.0,76.27272727272727,5,1,2.0666666666666664,1.8020833333333333,5,9,4,6,1
6659,8540,9888,77.18181818181819,71.9090909090909,2,0,1.55,2.9825,7,1,9,4,1
6660,8524,8543,77.36363636363636,80.5,2,5,2.475,1.7083333333333333,6,7,14,6,0
6662,8535,8600,78.81818181818181,76.4090909090909,4,2,2.0749999999999997,2.0812500000000003,8,10,11,11,1
6663,10233,8529,78.27272727272727,77.4090909090909,3,2,2.016666666666667,1.6437499999999998,6,5,20,3,1
6664,9885,10167,83.18181818181819,77.04545454545455,9,1,1.3150000000000002,1.7895833333333335,13,15,22,13,1
6665,8564,9882,80.68181818181819,76.0909090909091,5,2,1.4216666666666666,5.385416666666667,12,0,18,0,0
6666,8540,9875,76.13636363636364,81.27272727272727,1,7,2.8700000000000006,1.6658333333333335,2,10,12,13,0
6667,9878,8636,71.22727272727273,82.18181818181819,0,9,4.4383333333333335,2.841666666666667,0,9,0,11,0
6668,8686,8530,79.9090909090909,76.36363636363636,4,1,1.415,1.5,3,2,19,7,0
6669,8551,9804,72.5,75.54545454545455,0,1,2.225,3.57625,2,0,14,0,0
6670,8524,9875,76.54545454545455,80.77272727272727,2,7,3.7083333333333335,1.3479166666666667,4,12,18,15,1
6671,8529,8551,76.81818181818181,72.13636363636364,2,0,1.9383333333333332,1.5229166666666665,9,4,12,11,1
6672,8533,9878,75.81818181818181,70.81818181818181,1,0,1.7633333333333334,1.585416666666667,4,7,13,4,1
6673,10233,8535,75.54545454545455,78.63636363636364,3,4,3.1333333333333333,1.3374999999999997,3,6,13,11,0
6674,8636,9882,82.54545454545455,75.63636363636364,10,2,1.4966666666666668,1.5570833333333336,15,1,16,7,1
6675,9885,9857,82.18181818181819,75.18181818181819,7,0,1.2449999999999999,1.5841666666666665,13,4,26,12,1
6676,8543,9804,77.95454545454545,75.18181818181819,2,0,1.7133333333333336,2.765833333333333,9,5,23,6,0
6677,8540,8564,75.68181818181819,81.18181818181819,2,6,3.1333333333333333,1.3624999999999998,6,7,8,17,0
6678,10167,8686,76.27272727272727,78.4090909090909,1,3,2.8933333333333326,1.6437500000000005,8,7,23,13,1
6679,8600,8530,77.81818181818181,75.72727272727273,2,1,1.89,2.3208333333333333,8,6,15,6,0
6680,9857,8600,75.22727272727273,77.13636363636364,0,1,2.355,1.5708333333333335,3,8,17,12,0
6681,8530,8543,76.36363636363636,78.31818181818181,1,3,2.488333333333333,2.8554166666666663,4,10,14,12,1
6682,8535,8529,78.0,76.63636363636364,3,1,1.5933333333333335,3.2729166666666667,8,12,14,8,1
6683,9885,8636,84.54545454545455,82.36363636363636,11,9,1.7083333333333333,4.197916666666667,15,15,28,20,0
6684,8564,8533,80.5909090909091,75.86363636363636,6,1,1.4733333333333334,1.8104166666666668,5,7,16,7,1
6685,9875,9804,81.0909090909091,74.9090909090909,7,0,1.5016666666666667,2.5020833333333337,9,5,27,7,0
6686,9878,10167,70.54545454545455,76.45454545454545,0,1,3.258333333333333,1.6375,4,10,4,14,1
6687,8686,8540,77.31818181818181,74.5909090909091,1,1,1.545,4.239583333333333,6,7,13,7,1
6688,9882,8524,75.9090909090909,77.68181818181819,2,2,2.2750000000000004,1.7970833333333334,0,7,4,9,0
6689,8551,10233,71.81818181818181,76.31818181818181,0,2,2.1916666666666664,4.014583333333333,1,2,10,5,1
6690,8524,8636,77.68181818181819,82.13636363636364,2,9,3.391666666666666,1.367916666666667,10,15,18,22,1
6691,8529,8530,77.04545454545455,75.81818181818181,2,1,2.1999999999999997,1.3250000000000002,12,7,15,7,0
6692,8533,8600,75.86363636363636,77.68181818181819,1,2,2.396666666666667,1.4854166666666668,7,8,15,13,0
6693,10233,9875,76.5,81.0909090909091,2,7,3.8633333333333333,2.0208333333333335,1,7,12,12,0
6694,8543,8686,80.5,78.0,5,2,2.608333333333333,1.4304166666666667,7,9,21,13,1
6695,8564,8535,81.27272727272727,77.54545454545455,6,3,1.9600000000000002,3.345833333333333,7,10,19,14,0
6696,8540,9882,74.72727272727273,74.68181818181819,1,0,2.091666666666667,3.81875,4,0,9,7,1
6697,10167,8551,76.18181818181819,72.31818181818181,1,0,1.8100000000000003,1.9625000000000001,9,4,26,10,0
6698,9878,9885,70.18181818181819,84.31818181818181,0,10,9.0,2.23125,4,12,7,26,0
6699,9804,9857,75.31818181818181,74.9090909090909,0,0,2.0083333333333333,3.389583333333333,3,4,4,11,1
6700,9857,8540,75.31818181818181,74.72727272727273,0,1,2.241666666666667,3.654166666666667,1,6,15,4,1
6701,8530,8533,76.18181818181819,75.0909090909091,1,1,1.8383333333333332,1.6937500000000003,5,5,16,4,1
6702,8535,8524,77.54545454545455,77.45454545454545,3,2,1.5866666666666667,1.7720833333333335,13,13,17,11,1
6703,8636,8529,82.36363636363636,77.18181818181819,9,2,1.55,1.9320833333333332,12,10,19,8,0
6704,9885,8543,83.68181818181819,79.72727272727273,9,4,1.5266666666666666,1.6895833333333332,12,7,25,12,0
6705,9875,8564,81.27272727272727,81.36363636363636,6,7,1.846666666666667,1.3287499999999999,7,7,25,15,0
6706,8686,9804,77.54545454545455,76.0909090909091,2,1,1.6016666666666668,1.3333333333333333,6,6,13,8,1
6707,9882,10233,74.95454545454545,76.27272727272727,1,2,2.3883333333333336,1.9925000000000004,0,0,4,5,1
6708,8551,9878,73.13636363636364,69.54545454545455,0,0,1.7566666666666668,1.5304166666666668,5,4,13,4,1
6709,8600,10167,76.54545454545455,75.0909090909091,1,0,2.108333333333333,1.3833333333333335,9,10,16,13,0
6710,8524,10233,77.36363636363636,76.5909090909091,4,1,1.8266666666666669,1.9333333333333333,10,0,18,5,0
6711,8529,9875,76.5,80.81818181818181,0,7,2.876666666666667,2.0783333333333336,8,8,13,14,0
6712,8533,8551,76.0909090909091,72.5909090909091,1,0,2.058333333333333,1.4000000000000001,4,8,13,8,0
6713,8543,8600,80.54545454545455,78.0,5,2,1.8316666666666668,1.3837499999999998,5,7,21,14,1
6714,8564,9885,81.54545454545455,84.4090909090909,9,11,3.2000000000000006,2.956666666666667,8,10,18,28,1
6715,8540,8530,74.31818181818181,76.36363636363636,1,0,2.4333333333333336,3.8179166666666666,5,8,11,5,1
6716,10167,8636,76.22727272727273,82.31818181818181,1,9,2.8966666666666665,2.472916666666667,8,10,24,21,1
6717,9878,8686,71.13636363636364,78.27272727272727,1,3,5.508333333333333,1.52375,4,6,7,10,0
6718,9882,9857,74.54545454545455,75.0909090909091,0,1,2.2583333333333333,1.6937500000000003,3,4,7,8,1
6719,9804,8535,76.68181818181819,78.5909090909091,2,4,3.1750000000000003,1.43625,5,15,7,17,0
6720,9857,8524,75.86363636363636,78.0909090909091,1,5,2.28,1.7020833333333334,4,9,18,8,1
6721,8530,8564,76.0909090909091,81.31818181818181,0,9,3.216666666666667,1.4033333333333333,8,8,19,13,0
6722,8535,9882,78.4090909090909,73.9090909090909,3,0,1.4633333333333332,1.33125,13,6,20,7,0
6723,10233,8533,76.68181818181819,76.36363636363636,1,1,2.1166666666666667,1.6499999999999997,3,5,11,3,0
6724,8636,8540,82.31818181818181,74.5909090909091,10,0,1.4366666666666665,2.3375,7,7,20,3,1
6725,9885,9804,83.0,76.68181818181819,9,2,1.3416666666666668,1.8708333333333336,7,6,23,8,1
6726,8543,10167,80.13636363636364,76.0,5,1,1.7599999999999998,1.5241666666666667,8,8,21,14,1
6727,9875,9878,81.13636363636364,71.72727272727273,7,0,1.2166666666666666,2.2062500000000003,8,3,26,4,1
6728,8551,8686,72.68181818181819,78.18181818181819,0,2,3.483333333333334,1.6645833333333335,8,9,13,13,0
6729,8600,8529,76.18181818181819,76.36363636363636,2,1,1.9599999999999997,1.59375,4,5,16,9,1
6730,8524,10167,77.72727272727273,76.4090909090909,5,1,2.266666666666667,1.6612500000000001,6,5,18,11,1
6731,9857,8543,75.54545454545455,80.5909090909091,1,5,2.8466666666666662,1.5408333333333335,7,10,20,13,0
6732,8529,8533,77.36363636363636,75.9090909090909,1,1,1.8949999999999998,2.0458333333333334,2,5,12,5,0
6733,8636,9875,82.18181818181819,81.77272727272727,9,8,2.3083333333333336,1.7208333333333332,7,11,22,17,1
6734,8540,9885,74.54545454545455,84.22727272727273,1,10,5.541666666666667,2.170833333333334,6,7,14,25,0
6735,9878,10233,72.04545454545455,76.81818181818181,0,1,2.9166666666666665,2.285416666666667,3,3,7,8,1
6736,8686,8535,78.18181818181819,78.36363636363636,2,4,1.9633333333333336,1.5854166666666665,12,11,13,15,1
6737,9882,8600,74.63636363636364,76.36363636363636,0,2,2.4716666666666662,1.3908333333333334,7,6,10,13,0
6738,8551,8530,72.0909090909091,76.13636363636364,0,0,2.3049999999999997,1.366666666666667,8,7,12,5,0
6739,9804,8564,75.81818181818181,80.81818181818181,2,7,3.533333333333333,1.83875,5,10,8,13,0
6740,8530,9882,75.95454545454545,74.45454545454545,0,0,1.8416666666666668,1.6854166666666668,7,7,16,8,1
6741,8533,8686,76.36363636363636,78.04545454545455,1,2,3.6333333333333333,1.4945833333333332,8,12,14,16,1
6742,8535,8551,78.86363636363636,72.77272727272727,3,0,1.4649999999999999,1.6562499999999998,8,5,20,9,1
6743,10233,9804,76.5,75.77272727272727,1,1,2.375,1.5179166666666666,3,4,11,8,0
6744,9885,8524,84.13636363636364,77.72727272727273,10,5,1.2833333333333334,2.63125,10,6,23,8,1
6745,8543,8636,81.0909090909091,82.4090909090909,6,9,2.4499999999999997,1.3141666666666667,11,7,23,18,1
6746,8564,9878,80.77272727272727,72.18181818181819,7,0,1.2099999999999997,2.5574999999999997,10,3,18,4,1
6747,9875,9857,81.77272727272727,75.36363636363636,8,1,1.3533333333333335,1.3479166666666667,10,7,26,8,0
6748,10167,8529,75.0,76.72727272727273,1,1,1.9833333333333336,1.8825,5,2,24,9,1
6749,8600,8540,76.9090909090909,75.36363636363636,2,1,1.805,1.7562499999999999,8,6,18,2,0
6750,8524,8600,76.5909090909091,76.63636363636364,3,2,2.2083333333333335,1.78125,3,8,18,13,0
6751,9857,10167,75.5909090909091,74.72727272727273,1,1,2.2750000000000004,1.3858333333333333,10,7,21,8,0
6752,8529,9885,77.4090909090909,84.22727272727273,1,11,7.8,1.4416666666666664,1,10,9,25,0
6753,8636,10233,82.27272727272727,76.77272727272727,9,1,1.361666666666667,2.4520833333333334,7,4,22,7,0
6754,8540,8535,74.5,78.86363636363636,1,4,3.108333333333334,2.060416666666667,4,8,14,12,0
6755,9878,8530,71.9090909090909,76.77272727272727,0,0,3.1750000000000003,1.5687499999999999,3,9,10,8,1
6756,8686,8564,78.95454545454545,81.27272727272727,4,8,2.3516666666666666,1.6854166666666666,12,13,16,15,1
6757,9882,8543,75.22727272727273,81.18181818181819,0,6,3.1833333333333336,1.679166666666667,7,11,10,14,0
6758,8551,9875,72.0909090909091,81.22727272727273,0,8,4.088333333333334,2.6374999999999997,4,7,12,14,0
6759,9804,8533,75.54545454545455,76.36363636363636,1,1,2.1,1.3229166666666667,2,10,8,8,1
6760,8530,9804,76.95454545454545,75.22727272727273,0,1,1.9749999999999999,1.3208333333333333,6,5,19,9,0
6761,8533,8524,75.4090909090909,74.86363636363636,0,2,2.2333333333333334,1.6541666666666666,10,4,16,8,1
6762,8535,9878,79.22727272727273,72.22727272727273,4,0,1.265,2.5854166666666667,8,6,22,4,0
6763,10233,9857,76.68181818181819,74.5909090909091,1,0,2.33,3.2399999999999998,5,7,9,10,1
6764,9885,9882,81.95454545454545,75.54545454545455,7,0,1.1966666666666665,1.4383333333333335,12,4,25,8,0
6765,8543,8529,81.18181818181819,76.22727272727273,6,1,1.5516666666666667,2.3816666666666664,13,0,25,9,1
6766,8564,8551,81.0909090909091,71.77272727272727,7,0,1.32,1.7249999999999999,12,1,18,6,1
6767,9875,8686,81.95454545454545,78.95454545454545,9,4,2.083333333333333,1.6395833333333334,9,12,23,16,1
6768,10167,8540,75.77272727272727,73.45454545454545,1,0,1.8383333333333336,1.6708333333333334,9,4,24,3,1
6769,8600,8636,77.63636363636364,81.86363636363636,3,9,2.9333333333333336,1.5333333333333332,8,7,16,18,1
6771,8529,8524,76.86363636363636,77.45454545454545,3,2,2.183333333333333,1.3416666666666668,2,3,18,9,0
6772,8530,10233,76.36363636363636,77.18181818181819,1,2,2.058333333333333,2.2833333333333337,3,9,15,4,1
6773,8636,8686,82.13636363636364,79.5909090909091,9,3,1.9500000000000002,1.8354166666666665,9,4,20,8,0
6774,8543,8540,80.5,75.18181818181819,5,2,1.6983333333333333,1.3708333333333333,10,2,24,7,1
6775,9875,8535,81.18181818181819,78.0,6,3,1.735,3.21875,10,8,23,14,1
6776,10167,8533,76.81818181818181,74.95454545454545,1,0,2.0416666666666665,1.9229166666666666,12,6,20,11,1
6777,9882,8551,76.5,73.31818181818181,2,0,1.843333333333333,1.7979166666666664,3,2,0,9,1
6778,9804,9878,75.77272727272727,71.0,1,0,1.8516666666666666,1.3541666666666667,1,0,0,0,1
6779,8600,9885,79.45454545454545,84.54545454545455,3,11,4.7299999999999995,2.027083333333333,9,13,18,22,0
6780,8543,8524,81.45454545454545,77.4090909090909,7,4,1.571666666666667,1.520833333333333,13,4,25,8,1
6781,9857,8533,75.22727272727273,75.22727272727273,1,0,2.0666666666666664,1.54625,7,12,18,7,1
6782,8600,8535,77.68181818181819,79.36363636363636,3,4,2.783333333333333,5.583333333333333,11,7,19,15,1
6783,8529,10233,76.77272727272727,75.68181818181819,2,1,2.0916666666666663,1.4591666666666667,0,5,8,8,1
6784,10167,9885,76.36363636363636,83.36363636363636,1,10,4.713333333333334,2.1,9,12,24,25,0
6785,9882,8564,75.81818181818181,81.27272727272727,0,7,3.6166666666666667,4.229166666666667,4,12,10,12,0
6786,9875,8540,81.95454545454545,73.18181818181819,9,0,1.3233333333333333,1.4116666666666664,9,1,23,3,1
6787,8636,9878,80.63636363636364,72.5909090909091,7,0,1.2866666666666666,1.7583333333333335,7,9,20,7,1
6788,8530,8686,76.54545454545455,77.95454545454545,0,2,2.955,1.741666666666667,7,9,20,15,1
6789,9804,8551,74.9090909090909,71.45454545454545,1,0,2.1999999999999997,2.4645833333333336,5,0,11,5,1
6791,8524,8529,76.63636363636364,77.54545454545455,4,2,2.016666666666666,1.7395833333333333,4,3,16,8,0
6792,10233,8530,76.04545454545455,75.45454545454545,1,0,2.313333333333333,4.658333333333333,5,10,9,7,0
6793,8686,8636,78.86363636363636,81.13636363636364,3,7,1.9516666666666664,1.3533333333333333,6,7,18,18,0
